RSS            K Variance     Outer Scale    Diameter       Wind X         Wind Y         
36.4924574     122.935824     0.9315213      0.01           -0.8088014     -0.6075852     
21.1856495     122.935824     0.9315213      0.0488993      -0.1019623     -0.1744889     
21.1215146     122.935824     0.9315213      0.0538993      -0.1019623     -0.1744889     
21.8091598     122.935824     0.9315213      0.0488993      -0.1069623     -0.1744889     
21.433857      122.935824     0.9315213      0.0488993      -0.1019623     -0.1794889     
8.5387209      122.935824     0.9315213      0.0565833      0.0376656      -0.0899234     
8.8747409      122.935824     0.9315213      0.0615833      0.0376656      -0.0899234     
8.4865003      122.935824     0.9315213      0.0565833      0.0426656      -0.0899234     
8.4872131      122.935824     0.9315213      0.0565833      0.0376656      -0.0949234     
8.2243105      122.935824     0.9315213      0.0141114      0.0305997      -0.1045087     
7.9859194      122.935824     0.9315213      0.0191114      0.0305997      -0.1045087     
7.9749506      122.935824     0.9315213      0.0141114      0.0355997      -0.1045087     
8.2689567      122.935824     0.9315213      0.0141114      0.0305997      -0.1095087     
7.1621063      122.935824     0.9315213      0.0273445      0.0509323      -0.0948529     
7.1866705      122.935824     0.9315213      0.0323445      0.0509323      -0.0948529     
7.1476402      122.935824     0.9315213      0.0273445      0.0559323      -0.0948529     
7.0995848      122.935824     0.9315213      0.0273445      0.0509323      -0.0998529     
7.0987478      122.935824     0.9315213      0.0254019      0.0525066      -0.0994586     
7.0946465      122.935824     0.9315213      0.0304019      0.0525066      -0.0994586     
7.0804743      122.935824     0.9315213      0.0254019      0.0575066      -0.0994586     
7.0480594      122.935824     0.9315213      0.0254019      0.0525066      -0.1044586     
6.9513582      122.935824     0.9315213      0.0235924      0.0594226      -0.1187874     
6.9414472      122.935824     0.9315213      0.0285924      0.0594226      -0.1187874     
6.9454454      122.935824     0.9315213      0.0235924      0.0644226      -0.1187874     
6.9911154      122.935824     0.9315213      0.0235924      0.0594226      -0.1237874     
6.95938        122.935824     0.9315213      0.024503       0.0577767      -0.1108283     
6.956402       122.935824     0.9315213      0.029503       0.0577767      -0.1108283     
6.9621443      122.935824     0.9315213      0.024503       0.0627767      -0.1108283     
6.9504444      122.935824     0.9315213      0.024503       0.0577767      -0.1158283     
6.9461963      122.935824     0.9315213      0.023857       0.0589442      -0.1164741     
6.9382331      122.935824     0.9315213      0.028857       0.0589442      -0.1164741     
6.9427666      122.935824     0.9315213      0.023857       0.0639442      -0.1164741     
6.9711948      122.935824     0.9315213      0.023857       0.0589442      -0.1214741     
xi +           K Variance     Outer Scale    Diameter       Wind X         Wind Y         
6.9461963      122.935824     0.9315213      0.023857       0.0589442      -0.1164741     
6.904938       127.935824     0.9315213      0.023857       0.0589442      -0.1164741     
6.9679401      122.935824     0.9815213      0.023857       0.0589442      -0.1164741     
6.8648271      205.4525554    0.4966451      0.023857       0.0589442      -0.1164741     
6.8785217      210.4525554    0.4966451      0.023857       0.0589442      -0.1164741     
6.8192317      205.4525554    0.5466451      0.023857       0.0589442      -0.1164741     
6.7145719      187.488409     0.8123138      0.023857       0.0589442      -0.1164741     
6.7166937      192.488409     0.8123138      0.023857       0.0589442      -0.1164741     
6.7140112      187.488409     0.8623138      0.023857       0.0589442      -0.1164741     
6.7139134      184.476769     0.8169684      0.023857       0.0589442      -0.1164741     
6.7150712      189.476769     0.8169684      0.023857       0.0589442      -0.1164741     
6.7142796      184.476769     0.8669684      0.023857       0.0589442      -0.1164741     
Total Time                          : 2.899 h
Load Time                           : 140.334 s
Correlation Fitting Time            : 53.269 min
Correlating Fitting Jackknife Time  : 9.488 min
Optimization Time                   : 1.655 h
Optimization Jackknife Time         : 9.543 min
