RSS            K Variance     Outer Scale    Diameter       Wind X         Wind Y         
6.2366629      82.1578936     1.1654622      0.0137624      0.00795        -0.052342      
6.4395776      82.1578936     1.1654622      0.0137624      0.00295        -0.057342      
6.1067554      82.1578936     1.1654622      0.0130559      0.0150035      -0.0346475     
6.036213       82.1578936     1.1654622      0.0180559      0.0150035      -0.0346475     
6.1786462      82.1578936     1.1654622      0.0130559      0.0200035      -0.0346475     
6.0905069      82.1578936     1.1654622      0.0130559      0.0150035      -0.0396475     
6.031014       82.1578936     1.1654622      0.0186937      0.0077109      -0.0340947     
6.0152809      82.1578936     1.1654622      0.0236937      0.0077109      -0.0340947     
6.0210443      82.1578936     1.1654622      0.0186937      0.0127109      -0.0340947     
6.038646       82.1578936     1.1654622      0.0186937      0.0077109      -0.0390947     
6.0221381      82.1578936     1.1654622      0.0200549      0.0079761      -0.032726      
6.0169223      82.1578936     1.1654622      0.0250549      0.0079761      -0.032726      
6.0168777      82.1578936     1.1654622      0.0200549      0.0129761      -0.032726      
6.0256844      82.1578936     1.1654622      0.0200549      0.0079761      -0.037726      
6.0185596      82.1578936     1.1654622      0.0207991      0.0083361      -0.0317894     
6.0188376      82.1578936     1.1654622      0.0257991      0.0083361      -0.0317894     
6.017344       82.1578936     1.1654622      0.0207991      0.0133361      -0.0317894     
6.0188079      82.1578936     1.1654622      0.0207991      0.0083361      -0.0367894     
xi +           K Variance     Outer Scale    Diameter       Wind X         Wind Y         
6.0185596      82.1578936     1.1654622      0.0207991      0.0083361      -0.0317894     
5.9316678      87.1578936     1.1654622      0.0207991      0.0083361      -0.0317894     
6.0320396      82.1578936     1.2154622      0.0207991      0.0083361      -0.0317894     
5.7893033      255.9413951    0.8958621      0.0207991      0.0083361      -0.0317894     
5.8067647      260.9413951    0.8958621      0.0207991      0.0083361      -0.0317894     
5.7765543      255.9413951    0.9458621      0.0207991      0.0083361      -0.0317894     
5.6647409      228.0275978    1.0732699      0.0207991      0.0083361      -0.0317894     
5.6792619      233.0275978    1.0732699      0.0207991      0.0083361      -0.0317894     
5.6581034      228.0275978    1.1232699      0.0207991      0.0083361      -0.0317894     
5.7933263      100.0179584    1.3132775      0.0207991      0.0083361      -0.0317894     
5.7433155      105.0179584    1.3132775      0.0207991      0.0083361      -0.0317894     
5.8024171      100.0179584    1.3632775      0.0207991      0.0083361      -0.0317894     
5.5413692      170.4085268    1.1813009      0.0207991      0.0083361      -0.0317894     
5.5456952      175.4085268    1.1813009      0.0207991      0.0083361      -0.0317894     
5.5408637      170.4085268    1.2313009      0.0207991      0.0083361      -0.0317894     
5.5462092      144.8329372    1.1714829      0.0207991      0.0083361      -0.0317894     
5.5409456      149.8329372    1.1714829      0.0207991      0.0083361      -0.0317894     
5.5485648      144.8329372    1.2214829      0.0207991      0.0083361      -0.0317894     
5.5373526      160.7418146    1.17759        0.0207991      0.0083361      -0.0317894     
5.5386851      165.7418146    1.17759        0.0207991      0.0083361      -0.0317894     
5.5378498      160.7418146    1.22759        0.0207991      0.0083361      -0.0317894     
Total Time                          : 4.349 h
Load Time                           : 61.303 s
Correlation Fitting Time            : 56.064 min
Correlating Fitting Jackknife Time  : 12.927 min
Optimization Time                   : 2.967 h
Optimization Jackknife Time         : 12.919 min
