RSS            K Variance     Outer Scale    Diameter       Wind X         Wind Y         
xi +           K Variance     Outer Scale    Diameter       Wind X         Wind Y         
-2.4350761     143.971055     0.2037378      0.5375425      -0.100097      0.0740474      
-2.244898      143.971055     0.2037378      0.5425425      -0.100097      0.0740474      
-2.3475052     143.971055     0.2037378      0.5375425      -0.105097      0.0740474      
-2.4825526     143.971055     0.2037378      0.5375425      -0.100097      0.0790474      
9.8777596      143.971055     0.2037378      0.9178988      -0.2752389     -0.0209056     
9.877647       143.971055     0.2037378      0.9228988      -0.2752389     -0.0209056     
10.1052436     143.971055     0.2037378      0.9178988      -0.2802389     -0.0209056     
10.2085448     143.971055     0.2037378      0.9178988      -0.2752389     -0.0259056     
-3.4529605     143.971055     0.2037378      0.629762       -0.1425611     0.0510255      
-3.1491274     143.971055     0.2037378      0.634762       -0.1425611     0.0510255      
-3.2818217     143.971055     0.2037378      0.629762       -0.1475611     0.0510255      
-3.5555056     143.971055     0.2037378      0.629762       -0.1425611     0.0560255      
-1.84713       143.971055     0.2037378      0.5498794      -0.1057777     0.0709675      
-1.7841257     143.971055     0.2037378      0.5548794      -0.1057777     0.0709675      
-1.7119513     143.971055     0.2037378      0.5498794      -0.1107777     0.0709675      
-1.9384739     143.971055     0.2037378      0.5498794      -0.1057777     0.0759675      
-2.1893762     143.971055     0.2037378      0.5822825      -0.1362861     0.0517763      
-2.7954816     143.971055     0.2037378      0.5872825      -0.1362861     0.0517763      
-1.9827736     143.971055     0.2037378      0.5822825      -0.1412861     0.0517763      
-2.2967749     143.971055     0.2037378      0.5822825      -0.1362861     0.0567763      
-1.381117      143.971055     0.2037378      0.5631671      -0.1182884     0.0630977      
-1.657556      143.971055     0.2037378      0.5681671      -0.1182884     0.0630977      
-1.2102674     143.971055     0.2037378      0.5631671      -0.1232884     0.0630977      
-1.4926503     143.971055     0.2037378      0.5631671      -0.1182884     0.0680977      
-0.8853284     143.971055     0.2037378      0.5626065      -0.1279723     0.05704        
-1.1494775     143.971055     0.2037378      0.5676065      -0.1279723     0.05704        
-0.6989542     143.971055     0.2037378      0.5626065      -0.1329723     0.05704        
-0.9961346     143.971055     0.2037378      0.5626065      -0.1279723     0.06204        
1.5142928      143.971055     0.2037378      0.560364       -0.166708      0.0328091      
1.3013944      143.971055     0.2037378      0.565364       -0.166708      0.0328091      
1.8081707      143.971055     0.2037378      0.560364       -0.171708      0.0328091      
1.3433956      143.971055     0.2037378      0.560364       -0.166708      0.0378091      
-0.0966912     143.971055     0.2037378      0.5617649      -0.1425099     0.0479461      
-0.330821      143.971055     0.2037378      0.5667649      -0.1425099     0.0479461      
0.1090734      143.971055     0.2037378      0.5617649      -0.1475099     0.0479461      
-0.2084354     143.971055     0.2037378      0.5617649      -0.1425099     0.0529461      
1.0614692      143.971055     0.2037378      0.5486197      -0.148899      0.0225858      
1.0664226      143.971055     0.2037378      0.5536197      -0.148899      0.0225858      
1.3133453      143.971055     0.2037378      0.5486197      -0.153899      0.0225858      
0.873431       143.971055     0.2037378      0.5486197      -0.148899      0.0275858      
0.106445       143.971055     0.2037378      0.559579       -0.1435723     0.0437289      
-0.0715996     143.971055     0.2037378      0.564579       -0.1435723     0.0437289      
0.3182748      143.971055     0.2037378      0.559579       -0.1485723     0.0437289      
-0.0112875     143.971055     0.2037378      0.559579       -0.1435723     0.0487289      
-0.0095013     143.971055     0.2037378      0.5608458      -0.1429566     0.046173       
-0.2189863     143.971055     0.2037378      0.5658458      -0.1429566     0.046173       
0.1985731      143.971055     0.2037378      0.5608458      -0.1479566     0.046173       
-0.1231111     143.971055     0.2037378      0.5608458      -0.1429566     0.051173       
7.1223983      143.971055     0.2037378      0.4030601      -0.1251317     -0.184108      
6.771969       143.971055     0.2037378      0.4080601      -0.1251317     -0.184108      
7.6919374      143.971055     0.2037378      0.4030601      -0.1301317     -0.184108      
7.5989997      143.971055     0.2037378      0.4030601      -0.1251317     -0.189108      
1.9660485      143.971055     0.2037378      0.507714       -0.1369543     -0.0313705     
2.1644056      143.971055     0.2037378      0.512714       -0.1369543     -0.0313705     
2.2112775      143.971055     0.2037378      0.507714       -0.1419543     -0.0313705     
2.3346796      143.971055     0.2037378      0.507714       -0.1369543     -0.0363705     
0.4934543      143.971055     0.2037378      0.5488814      -0.141605      0.0287115      
0.5147231      143.971055     0.2037378      0.5538814      -0.141605      0.0287115      
0.7256713      143.971055     0.2037378      0.5488814      -0.146605      0.0287115      
0.3236007      143.971055     0.2037378      0.5488814      -0.141605      0.0337115      
0.114308       143.971055     0.2037378      0.5585317      -0.1426952     0.0427956      
-0.0381655     143.971055     0.2037378      0.5635317      -0.1426952     0.0427956      
0.3261496      143.971055     0.2037378      0.5585317      -0.1476952     0.0427956      
-0.0051638     143.971055     0.2037378      0.5585317      -0.1426952     0.0477956      
0.0146061      143.971055     0.2037378      0.5604234      -0.1429089     0.0455565      
-0.1839697     143.971055     0.2037378      0.5654234      -0.1429089     0.0455565      
0.2232982      143.971055     0.2037378      0.5604234      -0.1479089     0.0455565      
-0.0998164     143.971055     0.2037378      0.5604234      -0.1429089     0.0505565      
-0.0049225     143.971055     0.2037378      0.5607666      -0.1429476     0.0460573      
